transaction_id,date,location_id,customer_segment,product_category,quantity,net_revenue,status
T001363,2026-08-07,L03,consumer,Category B,1,20.0,completed
T001364,2026-08-07,L03,business,Category A,6,150.0,completed
T001365,2026-08-07,L03,business,Category A,1,14.0,completed
T001366,2026-08-07,L03,business,Category B,2,48.0,completed
T001367,2026-08-07,L03,business,Category C,6,96.0,completed
T001368,2026-08-07,L03,business,Category C,1,14.0,completed
T001369,2026-08-08,L01,business,Category B,6,120.0,completed
T001370,2026-08-08,L01,consumer,Category B,6,102.0,completed
T001371,2026-08-08,L01,consumer,Category B,3,33.0,completed
T001372,2026-08-08,L01,consumer,Category A,2,42.0,completed
T001373,2026-08-08,L01,consumer,Category C,1,14.0,completed
T001374,2026-08-08,L01,consumer,Category C,4,76.0,completed
T001375,2026-08-08,L01,consumer,Category B,2,24.0,completed
T001376,2026-08-08,L01,consumer,Category A,4,48.0,completed
T001377,2026-08-08,L01,consumer,Category D,6,66.0,completed
T001378,2026-08-08,L01,consumer,Category A,2,20.0,completed
T001379,2026-08-08,L01,consumer,Category A,4,76.0,completed
T001380,2026-08-08,L01,consumer,Category D,3,63.0,completed
T001381,2026-08-08,L01,consumer,Category A,4,60.0,completed
T001382,2026-08-08,L01,consumer,Category C,5,50.0,completed
T001383,2026-08-08,L01,consumer,Category B,2,30.0,completed
T001384,2026-08-08,L01,business,Category C,5,65.0,completed
T001385,2026-08-08,L01,business,Category C,1,14.0,completed
T001386,2026-08-08,L02,consumer,Category C,6,144.0,completed
T001387,2026-08-08,L02,consumer,Category C,2,38.0,completed
T001388,2026-08-08,L02,consumer,Category C,6,90.0,completed
T001389,2026-08-08,L02,consumer,Category D,5,40.0,completed
T001390,2026-08-08,L02,consumer,Category D,1,11.0,completed
T001391,2026-08-08,L02,consumer,Category B,2,50.0,completed
T001392,2026-08-08,L02,consumer,Category D,2,40.0,completed
T001393,2026-08-08,L02,consumer,Category D,3,54.0,completed
T001394,2026-08-08,L02,consumer,Category C,3,27.0,completed
T001395,2026-08-08,L02,business,Category D,4,88.0,completed
T001396,2026-08-08,L02,business,Category A,5,100.0,completed
T001397,2026-08-08,L02,consumer,Category A,2,30.0,completed
T001398,2026-08-08,L02,consumer,Category D,4,64.0,completed
T001399,2026-08-08,L02,consumer,Category A,3,63.0,completed
T001400,2026-08-08,L02,consumer,Category B,5,120.0,completed
T001401,2026-08-08,L03,consumer,Category A,1,24.0,completed
T001402,2026-08-08,L03,consumer,Category A,1,25.0,completed
T001403,2026-08-08,L03,business,Category A,6,108.0,completed
T001404,2026-08-08,L03,consumer,Category B,4,32.0,completed
T001405,2026-08-08,L03,consumer,Category A,5,110.0,completed
T001406,2026-08-08,L03,consumer,Category D,4,68.0,completed
T001407,2026-08-08,L03,business,Category B,2,24.0,completed
T001408,2026-08-08,L03,consumer,Category B,5,90.0,completed
T001409,2026-08-08,L03,consumer,Category B,5,120.0,completed
T001410,2026-08-08,L03,consumer,Category D,2,24.0,completed
T001411,2026-08-08,L03,consumer,Category D,1,19.0,completed
T001412,2026-08-08,L03,consumer,Category A,1,12.0,completed
T001413,2026-08-08,L03,business,Category A,2,42.0,completed
T001414,2026-08-08,L03,consumer,Category A,3,33.0,completed
T001415,2026-08-08,L03,consumer,Category B,4,32.0,completed
T001416,2026-08-08,L03,consumer,Category D,1,22.0,completed
T001417,2026-08-08,L03,consumer,Category C,3,36.0,completed
T001418,2026-08-09,L01,business,Category A,1,16.0,completed
T001419,2026-08-09,L01,business,Category D,5,110.0,completed
T001420,2026-08-09,L01,consumer,Category B,2,18.0,completed
T001421,2026-08-09,L01,consumer,Category C,1,24.0,completed
T001422,2026-08-09,L01,consumer,Category B,3,51.0,completed
T001423,2026-08-09,L01,business,Category C,4,36.0,completed
T001424,2026-08-09,L01,consumer,Category A,1,12.0,completed
T001425,2026-08-09,L01,business,Category D,4,88.0,completed
T001426,2026-08-09,L01,business,Category B,3,36.0,completed
T001427,2026-08-09,L01,consumer,Category A,4,84.0,completed
T001428,2026-08-09,L01,consumer,Category C,4,52.0,completed
T001429,2026-08-09,L01,consumer,Category B,3,54.0,completed
T001430,2026-08-09,L01,consumer,Category C,2,44.0,completed
T001431,2026-08-09,L01,consumer,Category D,5,80.0,cancelled
T001432,2026-08-09,L01,consumer,Category C,5,95.0,completed
T001433,2026-08-09,L01,consumer,Category A,2,30.0,completed
T001434,2026-08-09,L01,consumer,Category A,4,52.0,completed
T001435,2026-08-09,L01,business,Category B,6,78.0,completed
T001436,2026-08-09,L01,consumer,Category D,4,60.0,completed
T001437,2026-08-09,L01,business,Category A,1,18.0,completed
T001438,2026-08-09,L02,consumer,Category D,3,54.0,completed
T001439,2026-08-09,L02,consumer,Category C,5,70.0,completed
T001440,2026-08-09,L02,consumer,Category D,2,44.0,completed
T001441,2026-08-09,L02,business,Category C,5,100.0,completed
T001442,2026-08-09,L02,consumer,Category B,6,96.0,completed
T001443,2026-08-09,L02,consumer,Category D,3,27.0,completed
T001444,2026-08-09,L02,business,Category A,4,72.0,completed
T001445,2026-08-09,L02,business,Category A,2,18.0,completed
T001446,2026-08-09,L02,business,Category C,5,40.0,completed
T001447,2026-08-09,L02,consumer,Category D,4,60.0,completed
T001448,2026-08-09,L02,consumer,Category C,5,40.0,completed
T001449,2026-08-09,L02,consumer,Category C,5,100.0,completed
T001450,2026-08-09,L02,consumer,Category A,6,48.0,completed
T001451,2026-08-09,L03,consumer,Category B,3,57.0,completed
T001452,2026-08-09,L03,consumer,Category D,5,60.0,completed
T001453,2026-08-09,L03,consumer,Category C,5,85.0,completed
T001454,2026-08-09,L03,consumer,Category A,2,34.0,completed
T001455,2026-08-09,L03,consumer,Category B,4,80.0,completed
T001456,2026-08-09,L03,business,Category B,3,24.0,completed
T001457,2026-08-09,L03,consumer,Category D,5,45.0,completed
T001458,2026-08-09,L03,consumer,Category B,4,68.0,completed
T001459,2026-08-09,L03,consumer,Category A,1,21.0,completed
T001460,2026-08-09,L03,consumer,Category D,4,56.0,completed
T001461,2026-08-09,L03,consumer,Category B,1,16.0,completed
T001462,2026-08-09,L03,consumer,Category B,1,22.0,completed
T001463,2026-08-09,L03,business,Category D,2,26.0,completed
T001464,2026-08-10,L01,consumer,Category A,5,95.0,completed
T001465,2026-08-10,L01,consumer,Category C,3,33.0,completed
T001466,2026-08-10,L01,consumer,Category D,3,63.0,completed
T001467,2026-08-10,L01,consumer,Category C,5,125.0,cancelled
T001468,2026-08-10,L01,business,Category B,4,96.0,completed
T001469,2026-08-10,L01,business,Category A,6,90.0,cancelled
T001470,2026-08-10,L01,consumer,Category A,3,48.0,completed
T001471,2026-08-10,L01,consumer,Category B,1,9.0,completed
T001472,2026-08-10,L01,consumer,Category D,2,40.0,completed
T001473,2026-08-10,L01,consumer,Category A,6,84.0,completed
T001474,2026-08-10,L01,consumer,Category A,1,14.0,completed
T001475,2026-08-10,L01,business,Category B,1,19.0,completed
T001476,2026-08-10,L01,business,Category D,6,48.0,completed
T001477,2026-08-10,L01,consumer,Category B,5,85.0,completed
T001478,2026-08-10,L01,consumer,Category B,1,18.0,completed
T001479,2026-08-10,L01,consumer,Category C,5,85.0,completed
T001480,2026-08-10,L02,consumer,Category C,5,45.0,completed
T001481,2026-08-10,L02,consumer,Category B,2,34.0,completed
T001482,2026-08-10,L02,consumer,Category C,1,11.0,completed
T001483,2026-08-10,L02,business,Category D,2,42.0,completed
T001484,2026-08-10,L02,consumer,Category C,3,45.0,completed
T001485,2026-08-10,L02,consumer,Category C,3,48.0,completed
T001486,2026-08-10,L02,consumer,Category D,4,72.0,completed
T001487,2026-08-10,L02,consumer,Category C,2,38.0,completed
T001488,2026-08-10,L02,consumer,Category D,4,72.0,completed
T001489,2026-08-10,L02,business,Category B,5,105.0,completed
T001490,2026-08-10,L02,business,Category D,4,100.0,completed
T001491,2026-08-10,L02,consumer,Category D,5,65.0,completed
T001492,2026-08-10,L03,consumer,Category C,2,34.0,completed
T001493,2026-08-10,L03,consumer,Category D,6,66.0,completed
T001494,2026-08-10,L03,consumer,Category B,2,22.0,completed
T001495,2026-08-10,L03,consumer,Category B,3,45.0,completed
T001496,2026-08-10,L03,consumer,Category D,3,33.0,completed
T001497,2026-08-10,L03,consumer,Category B,4,88.0,completed
T001498,2026-08-10,L03,consumer,Category D,4,44.0,completed
T001499,2026-08-10,L03,consumer,Category D,5,40.0,completed
T001500,2026-08-10,L03,business,Category C,6,150.0,completed
T001501,2026-08-10,L03,consumer,Category C,1,16.0,completed
T001502,2026-08-10,L03,consumer,Category D,2,32.0,completed
T001503,2026-08-10,L03,consumer,Category A,6,132.0,completed
T001504,2026-08-10,L03,consumer,Category A,1,22.0,completed
T001505,2026-08-10,L03,consumer,Category C,6,144.0,completed
T001506,2026-08-10,L03,consumer,Category A,3,75.0,completed
T001507,2026-08-10,L03,consumer,Category B,6,120.0,completed
T001508,2026-08-11,L01,consumer,Category D,2,32.0,completed
T001509,2026-08-11,L01,consumer,Category C,4,84.0,completed
T001510,2026-08-11,L01,business,Category D,3,66.0,completed
T001511,2026-08-11,L01,consumer,Category B,3,72.0,completed
T001512,2026-08-11,L01,business,Category C,6,144.0,completed
T001513,2026-08-11,L01,consumer,Category D,1,19.0,completed
T001514,2026-08-11,L01,consumer,Category C,5,85.0,completed
T001515,2026-08-11,L01,consumer,Category A,1,13.0,completed
T001516,2026-08-11,L01,consumer,Category A,1,15.0,completed
T001517,2026-08-11,L01,consumer,Category A,2,50.0,completed
T001518,2026-08-11,L01,consumer,Category C,1,10.0,completed
T001519,2026-08-11,L01,consumer,Category D,2,32.0,completed
T001520,2026-08-11,L01,consumer,Category C,4,48.0,completed
T001521,2026-08-11,L01,consumer,Category B,5,115.0,completed
T001522,2026-08-11,L01,consumer,Category C,1,11.0,completed
T001523,2026-08-11,L01,consumer,Category D,3,30.0,completed
T001524,2026-08-11,L02,consumer,Category D,4,60.0,completed
T001525,2026-08-11,L02,consumer,Category D,2,34.0,completed
T001526,2026-08-11,L02,consumer,Category D,3,39.0,completed
T001527,2026-08-11,L02,consumer,Category B,1,8.0,completed
T001528,2026-08-11,L02,consumer,Category A,4,48.0,completed
T001529,2026-08-11,L02,consumer,Category B,4,92.0,completed
T001530,2026-08-11,L02,consumer,Category A,4,32.0,completed
T001531,2026-08-11,L02,consumer,Category B,6,96.0,completed
T001532,2026-08-11,L02,business,Category D,3,30.0,completed
T001533,2026-08-11,L02,consumer,Category D,2,18.0,completed
T001534,2026-08-11,L02,consumer,Category B,6,102.0,completed
T001535,2026-08-11,L02,business,Category A,5,125.0,completed
T001536,2026-08-11,L02,business,Category A,5,75.0,completed
T001537,2026-08-11,L02,consumer,Category B,4,84.0,completed
T001538,2026-08-11,L02,consumer,Category A,1,16.0,completed
T001539,2026-08-11,L02,consumer,Category C,6,66.0,completed
T001540,2026-08-11,L02,business,Category A,6,120.0,completed
T001541,2026-08-11,L02,business,Category A,5,80.0,completed
T001542,2026-08-11,L03,consumer,Category C,4,44.0,completed
T001543,2026-08-11,L03,consumer,Category D,2,18.0,completed
T001544,2026-08-11,L03,consumer,Category D,3,45.0,completed
T001545,2026-08-11,L03,business,Category C,1,11.0,completed
T001546,2026-08-11,L03,business,Category B,2,34.0,cancelled
T001547,2026-08-11,L03,consumer,Category D,2,48.0,completed
T001548,2026-08-11,L03,business,Category B,2,42.0,completed
T001549,2026-08-11,L03,consumer,Category B,4,36.0,completed
T001550,2026-08-11,L03,consumer,Category B,6,132.0,completed
T001551,2026-08-11,L03,consumer,Category A,1,23.0,completed
T001552,2026-08-11,L03,business,Category A,3,60.0,completed
T001553,2026-08-11,L03,business,Category B,5,70.0,completed
T001554,2026-08-11,L03,consumer,Category D,4,60.0,completed
T001555,2026-08-12,L01,consumer,Category B,6,54.0,completed
T001556,2026-08-12,L01,consumer,Category B,3,69.0,completed
T001557,2026-08-12,L01,consumer,Category C,6,102.0,completed
T001558,2026-08-12,L01,consumer,Category B,5,80.0,completed
T001559,2026-08-12,L01,consumer,Category B,4,100.0,completed
T001560,2026-08-12,L01,consumer,Category B,5,105.0,completed
T001561,2026-08-12,L01,business,Category A,1,11.0,completed
T001562,2026-08-12,L01,business,Category C,2,24.0,completed
T001563,2026-08-12,L01,consumer,Category A,6,90.0,completed
T001564,2026-08-12,L01,consumer,Category D,5,65.0,completed
T001565,2026-08-12,L01,consumer,Category D,6,54.0,completed
T001566,2026-08-12,L01,consumer,Category D,6,54.0,completed
T001567,2026-08-12,L01,business,Category C,3,57.0,completed
T001568,2026-08-12,L01,consumer,Category B,1,9.0,completed
T001569,2026-08-12,L02,consumer,Category C,3,42.0,completed
T001570,2026-08-12,L02,consumer,Category D,3,72.0,completed
T001571,2026-08-12,L02,consumer,Category A,1,20.0,completed
T001572,2026-08-12,L02,consumer,Category A,6,102.0,completed
T001573,2026-08-12,L02,consumer,Category C,2,32.0,completed
T001574,2026-08-12,L02,business,Category D,3,51.0,cancelled
T001575,2026-08-12,L02,business,Category A,2,34.0,completed
T001576,2026-08-12,L02,consumer,Category D,1,9.0,completed
T001577,2026-08-12,L02,consumer,Category A,1,10.0,completed
T001578,2026-08-12,L02,consumer,Category B,1,12.0,completed
T001579,2026-08-12,L02,consumer,Category C,2,42.0,completed
T001580,2026-08-12,L02,consumer,Category C,4,32.0,completed
T001581,2026-08-12,L02,consumer,Category B,6,114.0,completed
T001582,2026-08-12,L02,consumer,Category D,5,105.0,completed
T001583,2026-08-12,L02,consumer,Category B,2,50.0,completed
T001584,2026-08-12,L03,consumer,Category C,6,132.0,completed
T001585,2026-08-12,L03,business,Category C,4,60.0,completed
T001586,2026-08-12,L03,consumer,Category D,1,21.0,completed
T001587,2026-08-12,L03,business,Category B,6,84.0,completed
T001588,2026-08-12,L03,consumer,Category D,2,22.0,completed
T001589,2026-08-12,L03,consumer,Category B,6,102.0,completed
T001590,2026-08-12,L03,consumer,Category C,4,36.0,completed
T001591,2026-08-12,L03,business,Category D,2,20.0,completed
T001592,2026-08-12,L03,consumer,Category B,3,66.0,completed
T001593,2026-08-12,L03,consumer,Category B,1,18.0,completed
T001594,2026-08-12,L03,consumer,Category A,2,16.0,completed
T001595,2026-08-12,L03,consumer,Category C,6,54.0,cancelled
T001596,2026-08-12,L03,consumer,Category C,6,132.0,completed
T001597,2026-08-12,L03,consumer,Category C,4,52.0,completed
T001598,2026-08-12,L03,consumer,Category B,3,75.0,completed
T001599,2026-08-12,L03,consumer,Category A,3,45.0,completed
T001600,2026-08-13,L01,consumer,Category C,4,72.0,completed
T001601,2026-08-13,L01,consumer,Category C,4,100.0,completed
T001602,2026-08-13,L01,business,Category A,4,44.0,completed
T001603,2026-08-13,L01,consumer,Category C,4,36.0,completed
T001604,2026-08-13,L01,consumer,Category A,6,126.0,completed
T001605,2026-08-13,L01,consumer,Category B,1,13.0,completed
T001606,2026-08-13,L01,consumer,Category A,1,22.0,cancelled
T001607,2026-08-13,L01,consumer,Category C,5,40.0,completed
T001608,2026-08-13,L01,consumer,Category B,1,16.0,completed
T001609,2026-08-13,L01,consumer,Category C,4,72.0,completed
T001610,2026-08-13,L01,consumer,Category B,4,64.0,completed
T001611,2026-08-13,L01,consumer,Category A,1,14.0,completed
T001612,2026-08-13,L01,consumer,Category D,1,25.0,completed
T001613,2026-08-13,L01,consumer,Category C,1,21.0,completed
T001614,2026-08-13,L02,consumer,Category A,1,19.0,completed
T001615,2026-08-13,L02,consumer,Category D,2,42.0,completed
T001616,2026-08-13,L02,business,Category B,6,54.0,completed
T001617,2026-08-13,L02,business,Category A,3,30.0,completed
T001618,2026-08-13,L02,business,Category C,5,90.0,completed
T001619,2026-08-13,L02,consumer,Category C,1,16.0,completed
T001620,2026-08-13,L02,consumer,Category B,5,75.0,completed
T001621,2026-08-13,L02,consumer,Category C,4,96.0,completed
T001622,2026-08-13,L02,consumer,Category C,4,92.0,completed
T001623,2026-08-13,L02,consumer,Category D,1,25.0,completed
T001624,2026-08-13,L02,consumer,Category A,5,100.0,completed
T001625,2026-08-13,L02,consumer,Category B,1,25.0,completed
T001626,2026-08-13,L02,consumer,Category D,6,108.0,completed
T001627,2026-08-13,L02,consumer,Category C,4,56.0,completed
T001628,2026-08-13,L02,consumer,Category D,5,75.0,completed
T001629,2026-08-13,L02,business,Category D,2,44.0,completed
T001630,2026-08-13,L02,consumer,Category B,4,80.0,completed
T001631,2026-08-13,L03,consumer,Category D,1,10.0,completed
T001632,2026-08-13,L03,consumer,Category A,3,48.0,completed
T001633,2026-08-13,L03,consumer,Category D,6,72.0,completed
T001634,2026-08-13,L03,consumer,Category D,1,16.0,completed
T001635,2026-08-13,L03,consumer,Category B,2,26.0,completed
T001636,2026-08-13,L03,consumer,Category B,3,72.0,completed
T001637,2026-08-13,L03,consumer,Category D,5,100.0,completed
T001638,2026-08-13,L03,consumer,Category B,6,150.0,completed
T001639,2026-08-13,L03,consumer,Category A,2,50.0,completed
T001640,2026-08-13,L03,consumer,Category C,3,72.0,completed
T001641,2026-08-13,L03,consumer,Category A,5,40.0,completed
T001642,2026-08-13,L03,business,Category B,4,52.0,completed
T001643,2026-08-13,L03,consumer,Category D,5,80.0,completed
T001644,2026-08-13,L03,consumer,Category C,1,11.0,completed
T001645,2026-08-13,L03,business,Category D,5,110.0,completed
T001646,2026-08-13,L03,consumer,Category A,2,32.0,completed
T001647,2026-08-13,L03,consumer,Category B,5,55.0,completed
T001648,2026-08-13,L03,consumer,Category A,1,16.0,completed
T001649,2026-08-13,L03,consumer,Category C,5,120.0,completed
T001650,2026-08-14,L01,consumer,Category A,1,20.0,completed
T001651,2026-08-14,L01,consumer,Category B,3,51.0,completed
T001652,2026-08-14,L01,business,Category A,4,40.0,completed
T001653,2026-08-14,L01,consumer,Category B,5,95.0,cancelled
T001654,2026-08-14,L01,consumer,Category A,5,95.0,completed
T001655,2026-08-14,L01,consumer,Category D,3,66.0,completed
T001656,2026-08-14,L01,consumer,Category D,6,90.0,completed
T001657,2026-08-14,L01,consumer,Category A,5,105.0,completed
T001658,2026-08-14,L01,consumer,Category B,4,100.0,completed
T001659,2026-08-14,L01,consumer,Category B,5,110.0,completed
T001660,2026-08-14,L01,consumer,Category A,2,36.0,completed
T001661,2026-08-14,L01,consumer,Category B,4,68.0,completed
T001662,2026-08-14,L01,consumer,Category B,4,64.0,completed
T001663,2026-08-14,L02,consumer,Category B,5,50.0,completed
T001664,2026-08-14,L02,consumer,Category A,2,28.0,completed
T001665,2026-08-14,L02,consumer,Category B,6,60.0,completed
T001666,2026-08-14,L02,consumer,Category C,3,27.0,completed
T001667,2026-08-14,L02,consumer,Category C,4,72.0,completed
T001668,2026-08-14,L02,consumer,Category A,6,90.0,completed
T001669,2026-08-14,L02,consumer,Category A,4,60.0,completed
T001670,2026-08-14,L02,consumer,Category C,2,28.0,completed
T001671,2026-08-14,L02,consumer,Category A,6,84.0,completed
T001672,2026-08-14,L02,consumer,Category A,6,72.0,completed
T001673,2026-08-14,L02,consumer,Category D,5,90.0,completed
T001674,2026-08-14,L02,consumer,Category B,3,48.0,completed
T001675,2026-08-14,L02,consumer,Category A,2,22.0,completed
T001676,2026-08-14,L02,consumer,Category A,1,13.0,completed
T001677,2026-08-14,L02,consumer,Category D,1,25.0,completed
T001678,2026-08-14,L02,consumer,Category C,5,75.0,completed
T001679,2026-08-14,L02,consumer,Category D,3,75.0,completed
T001680,2026-08-14,L02,consumer,Category A,5,100.0,completed
T001681,2026-08-14,L02,consumer,Category A,4,96.0,completed
T001682,2026-08-14,L03,consumer,Category D,5,110.0,completed
T001683,2026-08-14,L03,consumer,Category A,3,54.0,completed
T001684,2026-08-14,L03,business,Category A,4,68.0,completed
T001685,2026-08-14,L03,consumer,Category C,5,65.0,completed
T001686,2026-08-14,L03,consumer,Category A,4,64.0,completed
T001687,2026-08-14,L03,business,Category D,6,90.0,completed
T001688,2026-08-14,L03,business,Category C,2,50.0,completed
T001689,2026-08-14,L03,consumer,Category C,2,34.0,completed
T001690,2026-08-14,L03,consumer,Category A,6,102.0,completed
T001691,2026-08-14,L03,consumer,Category C,2,26.0,completed
T001692,2026-08-14,L03,consumer,Category C,1,18.0,completed
T001693,2026-08-14,L03,consumer,Category C,2,32.0,completed
T001694,2026-08-14,L03,consumer,Category C,4,60.0,completed
T001695,2026-08-14,L03,consumer,Category A,2,40.0,completed
T001696,2026-08-14,L03,consumer,Category D,1,25.0,completed
T001697,2026-08-14,L03,consumer,Category A,4,64.0,completed
T001698,2026-08-14,L03,consumer,Category D,6,66.0,completed
T001699,2026-08-14,L03,consumer,Category A,1,19.0,completed
T001700,2026-08-14,L03,business,Category A,3,30.0,completed
T001701,2026-08-15,L01,consumer,Category D,4,72.0,completed
T001702,2026-08-15,L01,business,Category C,5,40.0,completed
T001703,2026-08-15,L01,consumer,Category D,2,36.0,completed
T001704,2026-08-15,L01,consumer,Category A,6,78.0,completed
T001705,2026-08-15,L01,business,Category B,5,85.0,completed
T001706,2026-08-15,L01,business,Category A,3,24.0,completed
T001707,2026-08-15,L01,consumer,Category B,3,27.0,completed
T001708,2026-08-15,L01,consumer,Category B,3,57.0,completed
T001709,2026-08-15,L01,consumer,Category D,4,44.0,completed
T001710,2026-08-15,L01,business,Category D,3,75.0,completed
T001711,2026-08-15,L01,consumer,Category A,1,25.0,completed
T001712,2026-08-15,L01,consumer,Category C,1,24.0,completed
T001713,2026-08-15,L01,consumer,Category D,3,24.0,completed
T001714,2026-08-15,L02,consumer,Category C,2,30.0,completed
T001715,2026-08-15,L02,consumer,Category A,4,96.0,completed
T001716,2026-08-15,L02,consumer,Category D,2,30.0,completed
T001717,2026-08-15,L02,consumer,Category B,6,78.0,completed
T001718,2026-08-15,L02,consumer,Category C,1,21.0,completed
T001719,2026-08-15,L02,business,Category C,3,54.0,completed
T001720,2026-08-15,L02,consumer,Category B,2,48.0,completed
T001721,2026-08-15,L02,consumer,Category D,1,15.0,completed
T001722,2026-08-15,L02,business,Category B,4,68.0,completed
T001723,2026-08-15,L02,consumer,Category D,2,18.0,completed
T001724,2026-08-15,L02,consumer,Category A,2,42.0,completed
T001725,2026-08-15,L02,consumer,Category A,3,54.0,completed
T001726,2026-08-15,L02,consumer,Category A,3,33.0,completed
T001727,2026-08-15,L02,business,Category C,3,63.0,completed
T001728,2026-08-15,L03,consumer,Category D,4,48.0,completed
T001729,2026-08-15,L03,consumer,Category C,5,50.0,completed
T001730,2026-08-15,L03,consumer,Category B,3,66.0,completed
T001731,2026-08-15,L03,consumer,Category A,3,60.0,completed
T001732,2026-08-15,L03,consumer,Category A,5,40.0,completed
T001733,2026-08-15,L03,consumer,Category A,4,40.0,completed
T001734,2026-08-15,L03,consumer,Category A,2,18.0,completed
T001735,2026-08-15,L03,consumer,Category D,4,80.0,completed
T001736,2026-08-15,L03,consumer,Category A,3,45.0,completed
T001737,2026-08-15,L03,consumer,Category C,3,54.0,completed
T001738,2026-08-15,L03,consumer,Category C,5,70.0,completed
T001739,2026-08-15,L03,consumer,Category D,6,90.0,completed
T001740,2026-08-15,L03,consumer,Category B,3,51.0,completed
T001741,2026-08-15,L03,business,Category B,4,80.0,completed
T001742,2026-08-15,L03,consumer,Category D,1,12.0,completed
T001743,2026-08-15,L03,consumer,Category C,2,22.0,completed
T001744,2026-08-16,L01,consumer,Category C,4,76.0,completed
T001745,2026-08-16,L01,consumer,Category B,1,16.0,completed
T001746,2026-08-16,L01,consumer,Category C,2,18.0,completed
T001747,2026-08-16,L01,consumer,Category A,3,30.0,completed
T001748,2026-08-16,L01,consumer,Category A,4,32.0,completed
T001749,2026-08-16,L01,consumer,Category C,6,108.0,completed
T001750,2026-08-16,L01,consumer,Category B,3,57.0,completed
T001751,2026-08-16,L01,consumer,Category C,3,24.0,completed
T001752,2026-08-16,L01,business,Category A,2,22.0,completed
T001753,2026-08-16,L01,consumer,Category A,3,69.0,completed
T001754,2026-08-16,L01,consumer,Category B,1,19.0,completed
T001755,2026-08-16,L01,consumer,Category C,2,40.0,completed
T001756,2026-08-16,L01,consumer,Category A,3,39.0,completed
T001757,2026-08-16,L01,consumer,Category B,3,33.0,completed
T001758,2026-08-16,L01,consumer,Category B,6,114.0,completed
T001759,2026-08-16,L01,business,Category A,6,132.0,completed
T001760,2026-08-16,L01,consumer,Category A,2,16.0,completed
T001761,2026-08-16,L01,consumer,Category A,2,50.0,completed
T001762,2026-08-16,L01,business,Category D,3,45.0,completed
T001763,2026-08-16,L01,business,Category D,5,90.0,completed
T001764,2026-08-16,L02,business,Category C,2,26.0,completed
T001765,2026-08-16,L02,consumer,Category D,1,18.0,completed
T001766,2026-08-16,L02,consumer,Category C,6,48.0,cancelled
T001767,2026-08-16,L02,consumer,Category B,3,42.0,completed
T001768,2026-08-16,L02,consumer,Category C,6,138.0,completed
T001769,2026-08-16,L02,consumer,Category A,6,90.0,completed
T001770,2026-08-16,L02,consumer,Category C,5,110.0,completed
T001771,2026-08-16,L02,consumer,Category D,6,150.0,completed
T001772,2026-08-16,L02,consumer,Category C,2,42.0,completed
T001773,2026-08-16,L02,consumer,Category B,3,48.0,completed
T001774,2026-08-16,L02,consumer,Category A,3,60.0,completed
T001775,2026-08-16,L02,consumer,Category A,1,15.0,completed
T001776,2026-08-16,L02,consumer,Category D,4,32.0,completed
T001777,2026-08-16,L02,consumer,Category A,4,88.0,completed
T001778,2026-08-16,L02,consumer,Category B,4,88.0,completed
T001779,2026-08-16,L03,consumer,Category D,4,72.0,completed
T001780,2026-08-16,L03,consumer,Category C,1,11.0,completed
T001781,2026-08-16,L03,consumer,Category A,4,88.0,completed
T001782,2026-08-16,L03,consumer,Category D,3,51.0,completed
T001783,2026-08-16,L03,consumer,Category D,4,96.0,completed
T001784,2026-08-16,L03,consumer,Category C,3,48.0,completed
T001785,2026-08-16,L03,consumer,Category A,6,132.0,completed
T001786,2026-08-16,L03,consumer,Category D,3,54.0,completed
T001787,2026-08-16,L03,consumer,Category A,4,48.0,completed
T001788,2026-08-16,L03,business,Category D,6,60.0,completed
T001789,2026-08-16,L03,consumer,Category D,3,33.0,completed
T001790,2026-08-16,L03,consumer,Category C,1,22.0,completed
T001791,2026-08-17,L01,business,Category B,4,76.0,completed
T001792,2026-08-17,L01,business,Category A,2,20.0,completed
T001793,2026-08-17,L01,consumer,Category C,1,18.0,completed
T001794,2026-08-17,L01,consumer,Category B,1,17.0,completed
T001795,2026-08-17,L01,business,Category C,5,120.0,completed
T001796,2026-08-17,L01,consumer,Category D,5,45.0,completed
T001797,2026-08-17,L01,consumer,Category B,3,24.0,completed
T001798,2026-08-17,L01,consumer,Category D,6,108.0,completed
T001799,2026-08-17,L01,consumer,Category B,2,18.0,completed
T001800,2026-08-17,L01,consumer,Category A,5,110.0,cancelled
T001801,2026-08-17,L01,consumer,Category D,2,38.0,completed
T001802,2026-08-17,L01,business,Category D,4,84.0,completed
T001803,2026-08-17,L02,consumer,Category A,6,150.0,completed
T001804,2026-08-17,L02,consumer,Category A,6,84.0,completed
T001805,2026-08-17,L02,consumer,Category A,5,70.0,completed
T001806,2026-08-17,L02,consumer,Category C,2,40.0,completed
T001807,2026-08-17,L02,consumer,Category D,4,72.0,completed
T001808,2026-08-17,L02,consumer,Category C,1,23.0,completed
T001809,2026-08-17,L02,consumer,Category A,3,27.0,completed
T001810,2026-08-17,L02,consumer,Category C,1,20.0,completed
T001811,2026-08-17,L02,consumer,Category B,5,100.0,completed
T001812,2026-08-17,L02,consumer,Category B,1,25.0,completed
T001813,2026-08-17,L02,consumer,Category D,1,13.0,completed
T001814,2026-08-17,L02,consumer,Category D,4,36.0,completed
T001815,2026-08-17,L02,consumer,Category D,1,10.0,completed
T001816,2026-08-17,L02,consumer,Category A,2,30.0,completed
T001817,2026-08-17,L02,consumer,Category B,6,90.0,completed
